OBJECTID,name,dam_name,district,dist_sym,division,div_sym,dry,dist_to_infest_km,surface_area_km,connectivity,num_connections,perc_open_water_25mi,perc_perennial_snowice_25mi,perc_dev_openspace_25mi,perc_dev_lowintensity_25mi,perc_dev_medintensity_25mi,perc_dev_highintensity_25mi,perc_barren_25mi,perc_forest_25mi,perc_shrubscrub_25mi,perc_herbaceous_25mi,perc_haypasture_25mi,perc_crops_25mi,perc_wetland_25mi,perc_open_water_50mi,perc_perennial_snowice_50mi,perc_dev_openspace_50mi,perc_dev_lowintensity_50mi,perc_dev_medintensity_50mi,perc_dev_highintensity_50mi,perc_barren_50mi,perc_forest_50mi,perc_shrubscrub_50mi,perc_herbaceous_50mi,perc_haypasture_50mi,perc_crops_50mi,perc_wetland_50mi,mean_elev_m,mean_slope,perc_alluvial_25mi,perc_eolian_25mi,perc_glacial_glaciofluvial_25mi,perc_colluvial_25mi,perc_organic_rich_25mi,perc_proglacial_25mi,perc_resid_volcanic_art_wat_25mi,hardness_range,min_hardness,max_hardness,surface_ar,winter_total_precip,spring_total_precip,summer_total_precip,fall_total_precip,winter_mean_temp,spring_mean_temp,summer_mean_temp,fall_mean_temp,winter_min_temp,spring_min_temp,summer_min_temp,fall_min_temp,winter_max_temp,spring_max_temp,summer_max_temp,fall_max_temp,winter_mean_dewp,spring_mean_dewp,summer_mean_dewp,fall_mean_dewp,winter_min_vpd,spring_min_vpd,summer_min_vpd,fall_min_vpd,winter_max_vpd,spring_max_vpd,summer_max_vpd,fall_max_vpd,mean_ndci_fall,mean_ndci_spring,mean_ndci_summer,mean_ndci_winter,min_ndci_fall,min_ndci_spring,min_ndci_summer,min_ndci_winter,max_ndci_fall,max_ndci_spring,max_ndci_summer,max_ndci_winter,mean_total_visits,min_Ca,max_Ca,avg_Ca,min_pH,max_pH,avg_pH,infest_status
361,B. Everett Jordan Lake,B. Everett Jordan Dam,Wilmington District,SAW,South Atlantic Division,SAD,No,157.7325085,57.9723002,None,0,2.567453574,0,11.02737572,6.468511301,4.042618195,1.108488536,0.28180289,50.71189167,2.177942612,2.906957619,10.73813769,4.112801365,3.856018832,1.690605042,0,8.55259324,5.256434613,2.593083729,0.792639532,0.36078633,47.35727829,3.041967389,3.371877755,11.00400567,8.830730735,7.147997673,69.88764045,0.371643444,13.86996135,0,0,0,0,0,86.13003865,21.0-45.0,21,45,57.9723002,254.0636902,288.3037949,350.9796906,306.8037949,5.873633226,15.20689964,25.31639926,16.03176626,-1.429799914,3.098899841,17.86730003,2.808599949,13.07870007,26.61789894,32.38539886,28.18839836,-0.918799977,7.407732964,19.18756676,10.22620002,0.677899718,0.935700774,1.040700197,0.580199778,9.737199783,20.7798996,26.70329857,20.29389954,0.121729159,0.071498446,0.089287139,0.041618903,0.063565444,0.008568359,0.030764768,-0.006196475,0.183014011,0.119174312,0.143188831,0.140267117,1915875.136,7.617372513,19.91162491,8.859915447,6.940645695,7.473585606,7.345390773,0
250,Ball Mountain Lake,Ball Mountain Dam,New England District,NAE,North Atlantic Division,NAD,No,45.52091332,0.081031571,None,0,1.009744008,0,3.602832747,1.587747407,0.900582023,0.183659427,0.17173914,81.46261398,0.765804473,0.547497906,5.216282729,0.515339234,4.036156927,1.629102593,0,3.797480809,2.265150891,1.349353089,0.341522194,0.246875522,73.32539918,0.856954956,0.667951522,7.747985524,1.844452652,5.927771065,321.5,1.812159,0,0,100,0,0,0,0,45.0-119.0,45,119,0.081031571,309.2137985,307.3297958,325.7536926,316.8127975,-5.210966428,5.81799976,18.76956685,8.618433078,-12.16020012,-6.798699856,10.89349937,-2.643100023,1.576999903,19.21489906,26.45170021,21.56830025,-8.986199856,-0.599166671,14.03423309,4.498033206,0.299400032,0.428999931,0.167800024,0.232399613,3.282399893,13.69549942,17.70610046,12.60659981,-0.063770007,0.01852854,0.045144439,0.002308008,-0.29805195,-0.136528198,-0.015655158,-0.023152475,0.039535568,0.191196519,0.084624659,0.03846615,55601.63636,2.774893284,2.774893284,2.774893284,6.993878841,6.993878841,6.993878841,0
404,Bankhead Lake,John Hollis Bankhead Lock and Dam,Mobile District,SAM,South Atlantic Division,SAD,No,11.97247734,31.81789362,Lock and Dam,1,2.031809998,0,7.004597596,4.881698013,2.723110911,0.954173431,0.855404704,63.7974442,3.0565567,3.826439641,7.659685389,0.222035876,2.987043542,1.483191717,0,5.459382756,3.006214784,1.472745535,0.460087873,0.475216721,60.245728,3.459307338,4.121966596,12.74006329,0.912075427,6.164019964,90.53191489,0.524649288,2.961056591,0,0,0,0,0,97.03894341,45.0-225.0,45,225,31.81789362,424.0887909,398.3826828,356.624794,307.3727951,7.793933233,17.07529958,26.42243258,17.830266,0.518700004,5.808399677,19.24619865,4.786600113,15.18919945,27.98449898,33.12409973,30.41279984,2.536233306,10.50516637,20.59689903,12.01256657,0.430899411,0.737100542,0.864800215,0.505700052,9.713299751,20.6344986,26.26099968,23.75319862,0.071438659,0.004885807,0.041836871,-0.007371502,-0.038115243,-0.072061869,0.022818533,-0.096556231,0.181880711,0.091823824,0.086543831,0.148618501,690697.8182,13.41657162,64.35148621,35.1129719,7.296964169,7.631564617,7.407191253,1
31,Bardwell Lake,Bardwell Lake,Fort Worth District,SWF,Southwestern Division,SWD,No,60.5820072,13.10937043,None,0,2.045804552,0,3.898839492,3.402471037,2.738042737,1.087488074,0.318658731,10.86094541,0.863215789,31.80464574,22.5319335,15.97053307,4.477421869,3.669533322,0,5.245642696,6.083833227,5.776541488,3.11046653,0.239468964,11.39150206,0.777450721,24.00606308,24.70084507,9.785659793,5.212993051,129,0.224947645,0,0,0,0,0,0,100,119.0-225.0,119,225,13.10937043,229.9729004,293.579689,211.9047966,276.4446945,8.907266299,18.27349981,28.46213214,19.48986657,1.623099923,7.786999702,21.3071003,7.054800034,16.34210014,28.45419884,35.7519989,32.06750107,2.565166632,11.88209995,20.34159915,12.4332997,0.828300238,1.033601165,1.695399404,0.883999944,11.25489998,20.06559944,37.70119858,29.25379944,0.13489537,0.032563163,0.091443073,-0.032536357,0.021719735,-0.015537402,0.016767353,-0.115726279,0.209861223,0.057207184,0.163323125,0.067358726,146447.5455,51.54101944,51.84828186,51.66654982,7.987400532,8.02073288,8.007115131,0
132,Barren River Lake,Barren River Lake Dam,Louisville District,LRL,Great Lakes and Ohio River Division,LRD,No,62.80143326,39.63916202,None,0,0.777474299,0,5.292820086,1.601108517,0.821756849,0.284352308,0.125847295,45.172327,0.66267908,0.623317992,35.51882655,8.918601036,0.200888981,1.817656526,0,5.415144114,2.144888522,1.067769279,0.381247309,0.158138393,47.26996122,0.584141536,0.639229247,29.4790535,10.72431526,0.318455094,174.0847458,0.486096917,0,0,0,0,0,0,100,45.0-119.0,45,119,39.63916202,336.2606964,383.1297989,344.0526962,286.759697,3.584199905,14.26239999,24.96566582,15.2730662,-2.875499964,2.455899954,17.60420036,2.449800014,9.974199295,25.84389877,31.89099884,28.42179871,-0.896766661,7.85223333,19.27293332,9.505299807,0.447699815,0.805000126,0.614700019,0.553100765,6.565299988,17.86839867,24.42479897,21.02169991,0.121492805,0.072525185,0.081627483,0.053337488,-0.053857351,-0.112238427,0.008509094,-0.078393968,0.341693107,0.530527395,0.199858841,0.319919517,733429.9,39.12268829,57.24777985,49.24990535,7.710074902,7.834814548,7.740699542,0
419,Bay Springs Lake and Divide Cut,Jamie L Whitten Lock and Dam,Mobile District,SAM,South Atlantic Division,SAD,No,7.706994538,39.4994492,Lock and Dam,1,2.829712515,0,3.77508038,1.789376108,0.598517252,0.189919134,0.185969592,55.37976601,3.393069864,3.597853639,14.09784686,6.6339477,7.528940945,1.857116362,0,4.143106459,1.901394865,0.703065976,0.230557418,0.156594483,53.55314452,2.837337308,2.755048655,17.0344731,7.270288839,7.557872011,128.3148148,0.266971086,0,0,0,0,0,0,100,45.0-119.0,45,119,39.4994492,428.9425964,414.6096802,346.839798,311.3166962,5.669899782,15.63623269,25.43073273,16.29803308,-1.234300017,4.257800102,18.42599869,3.384699821,12.74179935,26.61079979,31.94929886,29.09649849,1.011199986,9.510933081,20.33139992,11.02046665,0.369299978,0.496099561,0.400900424,0.343500286,8.124799728,18.16020012,23.70499992,21.34659958,0.057029414,-0.004009115,0.031739245,0.00931753,-0.019454386,-0.039986019,-0.031368059,-0.041489617,0.374480094,0.072814667,0.088621022,0.058725419,1397075.364,6.26993084,13.70281982,10.70437687,6.005475521,6.836452007,6.6775033,0
178,Bayou Bodcau Reservoir,Bayou Bodcau Dam,Vicksburg District,MVK,Mississippi Valley Division,MVD,No,183.1734672,0.417944789,None,0,3.70476479,0,3.622017193,5.123898909,3.167889483,1.219239201,0.247712247,41.490244,4.182749822,3.495508354,10.06174836,3.689978042,19.9942496,2.278578246,0,2.82719722,2.867320842,1.416009686,0.565812322,0.218373386,49.34250143,5.657874928,4.777734043,9.731679217,2.824505178,17.49241349,47,0.131852731,89.93576017,0,0,0,0,0,10.06423983,45.0-119.0,45,119,0.417944789,375.2926941,382.3358994,280.259903,325.0345917,8.877666155,18.28583304,27.85829926,19.01373259,2.066200018,7.72729969,21.3064003,6.737499714,15.8739996,28.41909981,34.23089981,31.31889915,4.180466493,12.67073345,21.54116631,13.52323341,0.437700123,0.763499737,1.506901145,0.489199281,9.639299393,19.12249947,30.22159958,25.31830025,0.228696218,0.065946131,0.104152642,0.041334421,0.16489517,0.014117025,0.036736928,-0.021926229,0.27682631,0.099892054,0.155901281,0.174732965,189262,14.55307102,14.55307102,14.55307102,6.886933327,6.886933327,6.886933327,0
122,Beach City Lake,Beach City Dam,Huntington District,LRH,Great Lakes and Ohio River Division,LRD,No,36.22244876,0.317898014,None,0,0.9790576,0,7.875562654,6.41197357,3.213899203,1.336851583,0.28510732,34.45700078,0.633045484,0.556003521,27.88405462,14.37842492,1.989018744,1.205827616,0,7.369988986,5.322568548,2.475657956,0.921346215,0.192043258,42.26204799,0.564291551,0.600674678,22.98766658,13.99389799,2.103988635,295.6666667,0.779984,100,0,0,0,0,0,0,119.0-225.0,119,225,0.317898014,210.5746002,284.6815948,310.1216888,237.3199005,-1.26943333,9.73519969,21.68073273,11.67203299,-6.912099838,-1.918899894,14.70829964,0.326900005,4.354799747,21.99069977,28.54559898,24.39419937,-4.936833302,3.508033435,16.23256683,6.829799831,0.417800009,0.695599735,0.786101162,0.591298699,3.65899992,14.65719986,19.45030022,15.61179924,0.123113316,0.067809677,0.119838212,0.037511297,0.043421796,-0.023539784,0.021070777,-0.008596166,0.195024082,0.162559406,0.183414562,0.087522543,21221.90909,84.94635773,84.94635773,84.94635773,7.730463505,7.730463505,7.730463505,0
293,Bear Creek Lake,Bear Creek Dam,Omaha District,NWO,Northwestern Division,NWD,No,85.24745347,4.635378914,None,0,1.046090058,0.001555658,7.763487556,10.88521863,10.40465125,4.045431769,0.092782729,35.80384952,12.44013991,12.66860878,0.276203015,2.472022716,2.099958407,0.904097529,0.309825026,4.750844907,3.928178726,3.552009173,1.330626054,0.612468691,32.69893295,12.88376567,23.58613128,0.698282969,11.96229402,2.78254299,1715.75,1.079824366,0,0,0,0,0,0,100,119.0-325.0,119,325,4.635378914,51.26369858,162.6246986,129.7847977,88.2186985,0.446866656,9.140033086,21.38709958,10.76063315,-7.389799595,-2.559700012,11.26079941,-3.122999907,8.505399704,21.09910011,31.1378994,25.68199921,-9.789099375,-2.099799951,8.17479976,-1.380666574,1.110899687,1.447100401,3.386200428,1.639499903,9.164999962,19.29949951,35.6303978,26.64249992,-0.034522665,0.01177379,-0.077504106,0.034497895,-0.160423163,-0.055133091,-0.277631721,-0.055294626,0.073542092,0.093454645,0.08717428,0.151728748,413288.0455,40.80997849,70.47402191,46.8266878,7.969647408,7.997066975,7.975208873,0
43,Beaver Lake,Beaver Dam,Little Rock District,SWL,Southwestern Division,SWD,No,67.72087248,116.8513977,Dam,1,2.208632945,0,5.19619957,2.488623258,1.586922608,0.488962837,0.225720609,52.90019314,0.943016903,1.076170642,32.60247423,0.128121928,0.154961334,2.014331786,0,4.378991578,1.979622611,1.018249456,0.30655173,0.174302241,53.33760474,1.132910318,1.168698245,33.44392821,0.690789145,0.354019944,345.9225806,0.659699983,0,0,0,0.678240117,0,0,99.32175988,45.0-119.0,45,119,116.8513977,210.5796967,377.995903,296.3776932,310.3346863,3.20599997,13.85086632,24.99369939,14.88693301,-3.952600002,2.48029995,17.9401989,2.635200024,10.24409962,24.73449898,31.74679947,27.55639839,-2.197433273,7.523733219,18.98770014,8.989966631,0.597000003,1.059300303,1.692400217,0.889499903,7.39839983,15.56829929,25.855299,20.0401001,0.018441614,-0.043096711,0.04477294,-0.038126651,-0.109079885,-0.184460802,-0.005898884,-0.161278161,0.136644977,0.059219934,0.115393784,0.055353327,2839185.06,24.01663971,66.37355804,30.09636283,7.472200871,7.734276295,7.571763876,0
106,Beech Fork Lake,Beech Fork Lake Dam,Huntington District,LRH,Great Lakes and Ohio River Division,LRD,No,24.80414664,2.949566032,None,0,1.084553132,0,4.284198467,3.553940683,1.738468997,0.594584918,0.182018927,80.64280572,0.721560215,0.894927673,6.061345526,0.141266357,0.100329386,0.929979187,0,3.782565244,2.58825796,1.38189829,0.447962096,0.422018966,78.79600464,1.28839338,1.691150788,7.702694203,0.810634194,0.158441051,200.3333333,0.564181983,0,0,0,100,0,0,0,45.0-225.0,45,225,2.949566032,271.5506897,332.8547897,348.9787979,239.7105942,2.249433279,12.79773331,23.41273308,13.76819992,-4.411200047,0.546700001,16.15060043,1.15320003,8.40530014,24.74339867,30.2567997,26.78179932,-2.122199972,6.213233232,18.56753349,8.794333061,0.331300348,0.23130016,0.26359725,0.188199535,6.390599728,17.77689934,21.78229904,18.78699875,0.014777042,-0.007056559,0.015398235,-0.010181612,-0.066300782,-0.088364444,-0.111817077,-0.054924925,0.080829007,0.06490583,0.049004246,0.041587317,357257.5455,21.03144073,21.03144073,21.03144073,7.321976185,7.321976185,7.321976185,0
33,Belton Lake,Belton Lake,Fort Worth District,SWF,Southwestern Division,SWD,No,0.494282843,50.48372521,None,0,1.682583993,0,4.504263924,2.84497358,2.310542897,0.86755724,0.441153421,14.63491369,7.45938612,38.5020176,6.584459782,17.62690419,2.541243561,1.355612843,0,3.738390865,2.208367633,1.953148219,0.672246136,0.352104729,17.10408169,13.26156119,29.05801006,12.721714,15.2694501,2.305312528,184.1891892,0.501941976,0,0,0,28.0569126,0,0,71.9430874,119.0-225.0,119,225,50.48372521,192.9748993,280.0065002,195.1996994,255.8198013,9.615399996,18.91613324,28.40663274,19.98886649,2.199100018,8.331600189,21.30060005,7.754099846,17.14080048,29.15409851,35.73360062,32.15779877,3.309000015,12.23399989,19.84886678,12.59186681,0.848100007,1.125300169,2.103599072,1.076800585,11.69029999,21.84819984,38.42569733,29.62239838,0.041356787,0.023827334,0.036752442,-0.008706728,-0.010858448,-0.013806667,0.019906935,-0.098149029,0.086463243,0.086940966,0.114015833,0.130445892,1260879.091,59.27364731,62.1534729,61.05888249,8.023015022,8.120276451,8.089959949,1
257,Beltzville Lake,Beltzville Dam,Philadelphia District,NAP,North Atlantic Division,NAD,No,26.98522651,14.61352627,None,0,1.176782326,0,10.21100683,5.536121401,3.023019536,1.416229566,0.786863673,55.56816431,0.414555594,0.668249088,6.904565724,10.9426123,3.351829646,1.500990811,0,9.76666315,4.804538237,2.690498795,1.135162862,0.548012731,53.77034428,0.652846356,0.659838505,11.39863725,8.916489108,4.155977915,206.5238095,1.564246725,0,0,3.824127101,0,0,0,96.1758729,45.0-119.0,45,119,14.61352627,278.5396881,300.1927948,382.6847992,350.3167953,-1.038066645,9.342466434,21.44556554,11.45766624,-7.061100006,-2.380399942,13.92429924,-0.0319,4.926799774,21.80340004,28.71169853,23.97869873,-6.031099955,2.050099969,15.86023331,6.422866344,0.426000118,0.706800044,0.598499,0.401100487,4.484999657,15.62729931,20.87660027,15.09559917,0.049892064,0.038044902,0.040157139,0.027543724,-0.010777128,-0.013280153,-0.035470997,-0.079959757,0.104515335,0.15667096,0.094404389,0.080569947,392937.0909,4.726492882,9.751966476,5.816411495,6.282866955,6.956807137,6.546571293,0
28,Benbrook Lake,Benbrook Lake,Fort Worth District,SWF,Southwestern Division,SWD,No,15.56706776,15.20177285,None,0,2.859398002,0,8.181551433,9.992167056,9.786858087,4.270016379,0.417532375,10.96244421,1.032712172,43.21411741,5.765790735,2.677732891,0.839679258,2.784328453,0,5.80443698,6.588578806,6.932419053,3.574983318,0.386058413,14.88503339,2.499302562,43.2765671,6.111920796,5.789895212,1.366475914,213,0.347698075,0,0,0,0,0,0,100,225.0-325.0,225,325,15.20177285,184.8957939,273.0086975,207.759594,261.4976959,8.911499977,18.54856618,28.92566554,19.65019989,1.712700009,7.989199638,21.8246994,7.537799835,16.26919937,28.74199867,35.82780075,31.78380013,2.159999967,11.30016661,19.57319895,11.85043303,0.95909965,1.517499685,3.389699697,1.28050077,11.60599995,21.55739975,39.21820068,29.28539848,0.076508689,0.000561143,0.028518749,0.025626612,0.016271981,-0.068181783,-0.012144084,-0.023151818,0.131560153,0.053986223,0.059925089,0.083309652,1193837.545,46.91886902,60.99481964,49.20693813,7.880074978,7.962689877,7.925877213,0
399,Berlin Lake,Berlin Dam,Pittsburgh District,LRP,Great Lakes and Ohio River Division,LRD,NO,4.274478645,20.05483565,None,0,1.848583036,0,10.5841761,10.13769818,4.836552668,2.014867023,0.340033199,33.03285365,0.433557338,0.83769751,20.25533682,11.44982905,4.228815432,2.442213669,0,8.975670236,7.985410885,3.984023063,1.625549057,0.259939116,39.48252414,0.436931309,0.713695366,19.28277959,11.16237658,3.648886991,313.7666667,0.156180093,0,0,100,0,0,0,0,119.0-225.0,119,225,20.05483565,199.2719002,267.8398972,295.9466934,243.2127991,-1.769833282,9.088399967,21.22643344,11.33006668,-7.527499676,-2.765300035,14.02810001,0.155299991,3.92750001,21.52559853,28.2567997,23.92749977,-5.511333148,2.617733399,15.53866641,6.35149995,0.400600016,0.690700412,0.925898969,0.72200036,3.652199984,14.83089924,19.95889854,15.22719955,0.110089286,0.047750948,0.0910505,0.011418097,0.021228232,-0.052724468,-0.010585779,-0.053478423,0.180414451,0.135261871,0.264636335,0.080455362,586118.7727,44.08935165,90.88049316,66.20044127,7.672967434,7.817713261,7.707842239,1
63,Big Hill Lake,Big Hill Lake,Tulsa District,SWT,Southwestern Division,SWD,No,83.71793943,4.438013095,None,0,1.281260254,0,2.840976505,2.321988176,0.771541806,0.189352579,0.163434427,12.90437906,0.297886795,3.226434764,47.15301292,27.43192538,1.417807334,1.464269043,0,2.7626091,1.902691717,0.629959781,0.154388702,0.193345472,15.24885877,0.641554107,12.46790411,43.52269389,19.52102504,1.490700282,263.5,0.420165034,66.26726239,0,0,0,0,0,33.73273761,119.0-225.0,119,225,4.438013095,129.1106987,350.528801,337.449791,264.0657959,2.066166619,13.66803296,25.57773272,14.77756627,-5.167200089,1.939199924,18.6317997,1.902599931,9.285299301,24.55719948,32.38249969,27.72550011,-3.119266669,7.678999662,19.39363289,8.8337334,0.515599549,0.977399766,1.753799915,0.829699636,7.20029974,15.10389996,27.22109985,20.46529961,0.03206915,0.021468333,0.055746806,-0.029476693,-0.055202704,-0.090690689,0.001971014,-0.146013719,0.097785366,0.078648382,0.144845582,0.040496736,268291,36.45555878,43.7582016,41.68069112,7.456916809,7.509194374,7.475650299,0
208,Big Sandy Lake Reservoir,Sandy Lake,St. Paul District,MVP,Mississippi Valley Division,MVD,No,35.97176429,34.88035415,None,0,3.875779226,0,1.616872405,0.594888946,0.184225075,0.030765932,0.03140476,28.32918883,0.500329699,0.567738777,5.982146816,1.10012484,57.18653469,7.431933245,0,2.25248633,1.050332154,0.506111921,0.145165647,0.382797524,34.65802421,0.924561681,0.811243029,6.574855886,1.233881908,44.02860647,371.8070175,0.108545259,0,0,41.45171275,0,0,0,58.54828725,45.0-119.0,45,119,34.88035415,65.73379898,172.7106953,314.5086899,187.6767998,-10.43153318,4.387699842,18.42189916,6.487733285,-18.03279877,-9.111100197,10.62230015,-5.671000004,-3.795199871,18.36310005,25.89579964,20.24339867,-13.12649981,-2.083633343,13.32826646,2.420766592,0.179100037,0.333699852,0.485899627,0.347199887,2.272799969,13.57499981,16.59669876,11.57929993,0.057512042,0.030641322,0.060126785,0.030696633,-0.048251859,-0.028963648,-0.010183661,-0.002043473,0.191639524,0.091914964,0.123623277,0.085665251,43498.45455,24.69876099,39.97694397,28.33443513,7.17042017,7.555301666,7.438691182,0
64,Birch Lake,Birch Lake,Tulsa District,SWT,Southwestern Division,SWD,No,20.74691319,4.496244513,None,0,2.830259583,0,3.925631862,1.613175786,0.903163166,0.259490148,0.097030299,31.37023759,2.078337531,38.79085875,16.03400579,1.28662427,0.811185221,2.86591624,0,3.902283569,2.448072892,1.55714038,0.666307861,0.181377927,25.63108761,1.312417251,34.28342803,22.02716061,3.963574759,1.16123287,233.1666667,0.404190676,52.67251695,0,0,0,0,0,47.32748305,119.0-225.0,119,225,4.496244513,134.1347008,334.8586884,312.6035995,235.6855927,3.738566637,15.02273305,26.4489994,15.92513307,-3.863699913,3.141000032,19.1765995,2.818300009,11.52689934,25.83419991,33.4890976,29.00029945,-2.270833294,8.31979998,19.79906654,9.482266347,0.589300156,1.087100267,1.696799397,0.87079972,8.947500229,16.65270042,30.3132,22.66699982,-0.008686585,-0.024056429,0.034128615,-0.066682061,-0.133809916,-0.110325676,-0.067515708,-0.123357082,0.056655285,0.201521556,0.106503988,0.015296858,89771.54545,28.92921448,33.36762238,30.62075384,7.495365143,7.601885319,7.561288989,0
365,Black Butte Lake,Black Butte Dam,Sacramento District,SPK,South Pacific Division,SPD,No,334.6034734,17.66007115,None,0,0.531745411,0,2.858032147,1.075466483,0.630211962,0.203803198,0.627825508,3.291730444,15.36526563,49.75443385,1.606459799,22.30925468,1.745770878,0.587084735,7.98E-06,3.092684644,0.916561859,0.59640278,0.177685614,0.315392264,13.78358813,28.35842359,33.26803117,1.032801873,16.10190093,1.769434441,146.8461538,0.538069234,20.48733242,0,0,0,0,0,79.51266758,45.0-119.0,45,119,17.66007115,336.7116928,149.0865936,14.22069931,85.74969673,9.180999756,15.83343283,25.61493238,18.39123344,3.365700006,6.367300034,15.73619938,6.25549984,15.99379921,27.42980003,35.50019836,33.01350021,3.988099893,6.708899975,10.83379936,6.088066578,0.660799742,1.348400235,6.343299389,1.734600067,9.897999763,27.31559944,47.50519943,43.63059998,0.029329939,-0.006021952,-0.008766306,0.013652853,-0.056282087,-0.097544888,-0.115109737,-0.054104743,0.092813128,0.06856547,0.092981894,0.087767997,132356.4545,34.17088699,37.08063126,34.46266202,7.894135475,7.933789253,7.929812965,0
397,Black Rock Lake,Black Rock Dam,New England District,NAE,North Atlantic Division,NAD,No,27.06781358,0.748176345,None,0,2.482092103,0,10.24766659,8.608242013,6.732682059,1.908797855,0.245014698,56.37806224,0.392561038,0.624545934,4.519997258,0.889428528,6.970909693,13.45104798,0,8.467474622,6.658224998,4.870010788,1.581672857,0.269912489,49.82339199,0.374898482,0.556991161,5.070854688,1.319980854,7.555539092,161,1.131078482,0,0,100,0,0,0,0,45.0-119.0,45,119,0.748176345,289.0956955,317.2396927,354.2596893,353.1606903,-1.9608666,8.344733318,20.8702666,10.95103296,-8.50949955,-3.653299809,12.98390007,-0.564300001,4.460299969,21.07959938,28.36170006,23.39609909,-7.189033349,0.688566664,15.14923286,5.910966665,0.444900215,0.695200264,0.740000308,0.501099348,4.366399765,15.49020004,20.81289864,14.42999935,0.063339892,0.07881108,0.090316845,0.077056727,0.025713733,-0.009440324,0.02485257,-0.022012099,0.120907318,0.139433551,0.132636469,0.221465077,32007.81818,13.37003136,14.64007473,13.96617416,7.309869289,7.377897739,7.341801011,0
